customer_id,name,email,city,signup_date,segment
CUST0270,Navya Verma,Navya.Verma245@Yahoo.Com,Pune,2025-10-24,Consumer
CUST0271,Angel Das,Angel.Das683@Gmail.Com,Bangalore,2025-09-09,Consumer
CUST0272,Saanvi Gupta,Saanvi.Gupta316@Yahoo.Com,Hyderabad,2024-12-25,Corporate
CUST0273,Arjun Gupta,Arjun.Gupta522@Foodie.Io,Chennai,2026-06-04,Consumer
CUST0274,Riya Sen,Riya.Sen416@Outlook.Com,Mumbai,2024-10-17,Corporate
CUST0275,Angel Iyer,Angel.Iyer452@Yahoo.Com,Kolkata,2026-05-02,Home Office
CUST0276,Krishna Joshi,Krishna.Joshi399@Foodie.Io,Bangalore,2025-06-25,Corporate
CUST0277,Pari Deshmukh,Pari.Deshmukh789@Outlook.Com,Delhi,2026-03-15,Consumer
CUST0278,Aadhya Mehta,Aadhya.Mehta36@Gmail.Com,Chennai,2025-01-07,Consumer
CUST0279,Aarav Singh,Aarav.Singh433@Hotmail.Com,Delhi,2025-01-02,Consumer
CUST0280,Arjun Rao,Arjun.Rao318@Outlook.Com,Pune,2026-03-01,Consumer
CUST0281,Aditya Deshmukh,Aditya.Deshmukh267@Yahoo.Com,Pune,2024-11-27,Home Office
CUST0282,Saanvi Kulkarni,Saanvi.Kulkarni871@Techcorp.Com,Kolkata,2025-08-25,Corporate
CUST0283,Riya Joshi,Riya.Joshi317@Outlook.Com,Hyderabad,2025-03-25,Corporate
CUST0284,Anika Das,Anika.Das810@Yahoo.Com,Chennai,2025-07-08,Corporate
CUST0285,Myra Patel,Myra.Patel616@Techcorp.Com,Bangalore,2025-01-11,Consumer
CUST0286,Pari Singh,Pari.Singh861@Foodie.Io,Delhi,2025-06-05,Home Office
CUST0287,Arjun Chawla,Arjun.Chawla818@Hotmail.Com,Delhi,2025-04-25,Home Office
CUST0288,Aadhya Choudhury,Aadhya.Choudhury47@Outlook.Com,Jaipur,2024-11-27,Home Office
CUST0289,Diya Nair,Diya.Nair672@Techcorp.Com,Mumbai,2024-12-29,Home Office
CUST0290,Aadhya Mehta,Aadhya.Mehta20@Gmail.Com,Ahmedabad,2025-12-13,Home Office
CUST0291,Ayaan Bhat,Ayaan.Bhat393@Hotmail.Com,Unknown City,2024-12-03,Home Office
CUST0292,Vihaan Singh,Vihaan.Singh435@Gmail.Com,Delhi,2026-03-05,Corporate
CUST0293,Anika Deshmukh,Anika.Deshmukh497@Gmail.Com,Pune,2025-04-21,Corporate
CUST0294,Aarav Kulkarni,Aarav.Kulkarni673@Gmail.Com,Bangalore,2025-11-21,Home Office
CUST0295,Pari Reddy,Pari.Reddy826@Hotmail.Com,Bangalore,2026-01-19,Home Office
CUST0296,Reyansh Bhat,Reyansh.Bhat616@Hotmail.Com,Kolkata,2026-07-24,Home Office
CUST0297,Aditya Das,Aditya.Das114@Techcorp.Com,Bangalore,2025-07-19,Corporate
CUST0298,Anika Saxena,Anika.Saxena999@Foodie.Io,Chennai,2024-11-24,Corporate
CUST0299,Pari Sen,Pari.Sen186@Foodie.Io,Ahmedabad,2024-11-06,Home Office
CUST0300,Ishaan Mehta,cust0300@example.com,Bangalore,2025-02-20,Corporate
CUST0301,Sai Kapoor,Sai.Kapoor660@Techcorp.Com,Bangalore,2025-01-06,Consumer
CUST0302,Pari Sen,Pari.Sen64@Outlook.Com,Mumbai,2025-03-19,Consumer
CUST0303,Anika Chawla,Anika.Chawla711@Hotmail.Com,Kolkata,2025-04-30,Corporate
CUST0304,Ayaan Singh,Ayaan.Singh43@Outlook.Com,Hyderabad,2025-01-24,Corporate
CUST0305,Anika Choudhury,Anika.Choudhury533@Gmail.Com,Delhi,2025-10-27,Home Office
CUST0306,Vivaan Bhat,Vivaan.Bhat569@Yahoo.Com,Kolkata,2026-04-15,Home Office
CUST0307,Vivaan Bhat,Vivaan.Bhat279@Outlook.Com,Delhi,2025-05-05,Consumer
CUST0308,Myra Deshmukh,Myra.Deshmukh891@Foodie.Io,Kolkata,2026-02-09,Home Office
CUST0309,Vivaan Das,Vivaan.Das369@Techcorp.Com,Ahmedabad,2024-11-24,Home Office
CUST0310,Myra Rao,Myra.Rao985@Techcorp.Com,Delhi,2026-03-12,Corporate
CUST0311,Arjun Joshi,Arjun.Joshi265@Yahoo.Com,Chennai,2025-11-17,Home Office
CUST0312,Aadhya Iyer,Aadhya.Iyer472@Gmail.Com,Delhi,2025-06-11,Home Office
CUST0313,Pari Kapoor,Pari.Kapoor345@Techcorp.Com,Mumbai,2026-04-24,Home Office
CUST0314,Aditya Choudhury,Aditya.Choudhury417@Yahoo.Com,Kolkata,2025-12-24,Corporate
CUST0315,Myra Joshi,Myra.Joshi589@Hotmail.Com,Chennai,2026-06-09,Consumer
CUST0316,Vihaan Nair,Vihaan.Nair461@Hotmail.Com,Mumbai,2025-05-16,Consumer
CUST0317,Ishaan Nair,Ishaan.Nair905@Outlook.Com,Delhi,2024-09-26,Corporate
CUST0318,Sai Verma,Sai.Verma415@Foodie.Io,Unknown City,2025-12-01,Corporate
CUST0319,Anika Gupta,no_email@example.com,Hyderabad,2025-02-12,Home Office
CUST0320,Vihaan Chawla,Vihaan.Chawla720@Yahoo.Com,Pune,2026-05-17,Consumer
CUST0321,Ananya Deshmukh,Ananya.Deshmukh912@Outlook.Com,Bangalore,2025-07-02,Consumer
CUST0322,Myra Sharma,Myra.Sharma634@Foodie.Io,Bangalore,2025-05-04,Corporate
CUST0323,Aadhya Sen,Aadhya.Sen713@Hotmail.Com,Hyderabad,2026-05-01,Consumer
CUST0324,Diya Chawla,Diya.Chawla332@Yahoo.Com,Hyderabad,2025-10-18,Home Office
CUST0325,Riya Singh,Riya.Singh807@Foodie.Io,Mumbai,2024-09-22,Corporate
CUST0326,Saanvi Singh,Saanvi.Singh671@Gmail.Com,Hyderabad,2025-03-09,Corporate
CUST0327,Navya Sharma,Navya.Sharma379@Outlook.Com,Bangalore,2025-06-27,Home Office
CUST0328,Anika Gupta,Anika.Gupta27@Techcorp.Com,Delhi,2026-07-14,Corporate
CUST0329,Saanvi Saxena,Saanvi.Saxena303@Foodie.Io,Jaipur,2025-05-29,Corporate
CUST0330,Riya Joshi,Riya.Joshi294@Gmail.Com,Ahmedabad,2026-05-09,Home Office
CUST0331,Ananya Iyer,Ananya.Iyer610@Foodie.Io,Delhi,2025-09-14,Home Office
CUST0332,Ayaan Gupta,Ayaan.Gupta956@Hotmail.Com,Delhi,2025-04-20,Home Office
CUST0333,Sai Mehta,Sai.Mehta22@Foodie.Io,Bangalore,2026-07-17,Consumer
CUST0334,Krishna Nair,Krishna.Nair390@Yahoo.Com,Ahmedabad,2026-03-30,Consumer
CUST0335,Krishna Das,Krishna.Das652@Gmail.Com,Pune,2025-04-18,Home Office
CUST0336,Diya Nair,Diya.Nair271@Gmail.Com,Delhi,2025-12-07,Home Office
CUST0337,Ayaan Verma,Ayaan.Verma493@Outlook.Com,Kolkata,2026-02-25,Consumer
CUST0338,Aadhya Reddy,Aadhya.Reddy339@Yahoo.Com,Kolkata,2025-09-04,Corporate
CUST0339,Vivaan Nair,Vivaan.Nair238@Techcorp.Com,Mumbai,2025-06-13,Consumer
CUST0340,Ishaan Kulkarni,Ishaan.Kulkarni98@Techcorp.Com,Pune,2026-07-20,Corporate
CUST0341,Riya Reddy,Riya.Reddy485@Outlook.Com,Pune,2026-01-09,Home Office
CUST0342,Aarav Chawla,Aarav.Chawla34@Yahoo.Com,Jaipur,2025-08-08,Home Office
CUST0343,Aarav Iyer,Aarav.Iyer879@Foodie.Io,Ahmedabad,2026-04-13,Consumer
CUST0344,Vivaan Joshi,Vivaan.Joshi738@Outlook.Com,Delhi,2026-06-14,Consumer
CUST0345,Diya Bhat,Diya.Bhat775@Gmail.Com,Delhi,2025-02-26,Consumer
CUST0346,Vivaan Chawla,Vivaan.Chawla688@Yahoo.Com,Hyderabad,2025-10-03,Corporate
CUST0347,Ananya Kulkarni,Ananya.Kulkarni473@Outlook.Com,Hyderabad,2026-05-13,Consumer
CUST0348,Vihaan Nair,Vihaan.Nair470@Hotmail.Com,Chennai,2025-06-07,Consumer
CUST0349,Ishaan Bhat,Ishaan.Bhat281@Gmail.Com,Delhi,2026-02-17,Home Office
CUST0350,Reyansh Kulkarni,Reyansh.Kulkarni161@Gmail.Com,Hyderabad,2025-07-29,Corporate
CUST0351,Sai Sharma,cust0351@example.com,Pune,2025-01-05,Home Office
CUST0352,Arjun Mehta,Arjun.Mehta22@Gmail.Com,Hyderabad,2026-03-17,Consumer
CUST0353,Aditya Das,Aditya.Das610@Outlook.Com,Delhi,2026-07-06,Consumer
CUST0354,Aditya Kulkarni,Aditya.Kulkarni135@Gmail.Com,Pune,2026-06-07,Consumer
CUST0355,Anika Sharma,Anika.Sharma401@Foodie.Io,Kolkata,2026-02-02,Corporate
CUST0356,Arjun Verma,Arjun.Verma638@Techcorp.Com,Hyderabad,2024-10-04,Corporate
CUST0357,Aditya Rao,Aditya.Rao402@Yahoo.Com,Kolkata,2026-01-05,Home Office
CUST0358,Angel Sharma,Angel.Sharma401@Foodie.Io,Chennai,2025-03-24,Home Office
CUST0359,Ananya Iyer,Ananya.Iyer286@Yahoo.Com,Mumbai,2025-09-05,Home Office
CUST0360,Vivaan Kapoor,Vivaan.Kapoor552@Outlook.Com,Hyderabad,2026-02-15,Consumer
CUST0361,Vivaan Reddy,Vivaan.Reddy599@Hotmail.Com,Chennai,2026-02-01,Consumer
CUST0362,Diya Das,cust0362@example.com,Chennai,2024-12-24,Home Office
CUST0363,Anika Choudhury,Anika.Choudhury326@Yahoo.Com,Unknown City,2026-06-20,Consumer
CUST0364,Anika Sharma,Anika.Sharma349@Techcorp.Com,Hyderabad,2026-03-17,Corporate
CUST0365,Ananya Verma,Ananya.Verma32@Yahoo.Com,Bangalore,2026-04-06,Home Office
CUST0366,Saanvi Das,Saanvi.Das113@Outlook.Com,Ahmedabad,2025-09-01,Consumer
CUST0367,Anika Kulkarni,Anika.Kulkarni188@Foodie.Io,Jaipur,2024-11-07,Corporate
CUST0368,Ishaan Singh,Ishaan.Singh140@Yahoo.Com,Mumbai,2024-12-19,Corporate
CUST0369,Sai Sen,Sai.Sen335@Techcorp.Com,Hyderabad,2024-10-12,Home Office
CUST0370,Aditya Reddy,Aditya.Reddy365@Outlook.Com,Bangalore,2024-10-15,Consumer
CUST0371,Ananya Bhat,Ananya.Bhat21@Outlook.Com,Hyderabad,2025-11-15,Home Office
CUST0372,Aarav Verma,Aarav.Verma405@Hotmail.Com,Kolkata,2026-02-08,Corporate
CUST0373,Vihaan Kapoor,Vihaan.Kapoor817@Techcorp.Com,Hyderabad,2026-02-12,Corporate
CUST0374,Ananya Rao,Ananya.Rao984@Gmail.Com,Delhi,2025-08-12,Consumer
CUST0375,Aditya Kulkarni,Aditya.Kulkarni618@Techcorp.Com,Pune,2026-06-27,Corporate
CUST0376,Sai Verma,Sai.Verma113@Outlook.Com,Hyderabad,2026-01-15,Corporate
CUST0377,Krishna Singh,Krishna.Singh314@Yahoo.Com,Delhi,2026-06-08,Corporate
CUST0378,Diya Sharma,Diya.Sharma447@Gmail.Com,Unknown City,2024-09-19,Home Office
CUST0379,Sai Singh,Sai.Singh93@Hotmail.Com,Delhi,2025-09-16,Corporate
CUST0380,Angel Iyer,Angel.Iyer199@Outlook.Com,Kolkata,2025-07-15,Consumer
CUST0381,Ayaan Rao,Ayaan.Rao587@Gmail.Com,Bangalore,2024-09-13,Consumer
CUST0382,Myra Reddy,Myra.Reddy576@Gmail.Com,Kolkata,2025-02-08,Corporate
CUST0383,Unknown Customer,Myra.Reddy497@Outlook.Com,Delhi,2025-06-19,Home Office
CUST0384,Myra Sen,Myra.Sen160@Gmail.Com,Pune,2026-02-01,Consumer
CUST0385,Aadhya Gupta,Aadhya.Gupta709@Hotmail.Com,Hyderabad,2024-10-24,Consumer
CUST0386,Aditya Gupta,Aditya.Gupta407@Techcorp.Com,Kolkata,2025-01-09,Corporate
CUST0387,Aarav Sen,Aarav.Sen611@Techcorp.Com,Kolkata,2026-04-04,Corporate
CUST0388,Vihaan Mehta,Vihaan.Mehta586@Gmail.Com,Ahmedabad,2025-01-26,Corporate
CUST0389,Myra Sen,Myra.Sen494@Gmail.Com,Bangalore,2025-10-19,Corporate
CUST0390,Vivaan Iyer,Vivaan.Iyer920@Outlook.Com,Hyderabad,2026-06-08,Home Office
CUST0391,Ananya Singh,Ananya.Singh328@Outlook.Com,Pune,2026-04-19,Consumer
CUST0392,Ananya Rao,Ananya.Rao756@Hotmail.Com,Delhi,2026-01-17,Corporate
CUST0393,Navya Deshmukh,Navya.Deshmukh850@Gmail.Com,Jaipur,2026-02-16,Consumer
CUST0394,Navya Das,Navya.Das39@Yahoo.Com,Hyderabad,2026-01-04,Consumer
CUST0395,Reyansh Rao,Reyansh.Rao387@Hotmail.Com,Jaipur,2025-06-17,Home Office
CUST0396,Anika Sen,Anika.Sen466@Yahoo.Com,Pune,2024-12-05,Home Office
CUST0397,Aditya Singh,Aditya.Singh38@Hotmail.Com,Mumbai,2026-02-12,Home Office
CUST0398,Ayaan Patel,Ayaan.Patel285@Foodie.Io,Kolkata,2025-02-18,Consumer
CUST0399,Anika Joshi,Anika.Joshi672@Yahoo.Com,Mumbai,2025-12-11,Corporate
CUST0400,Krishna Chawla,Krishna.Chawla926@Hotmail.Com,Chennai,2025-04-14,Corporate
CUST0401,Riya Iyer,Riya.Iyer608@Gmail.Com,Mumbai,2025-02-20,Home Office
CUST0402,Riya Sen,Riya.Sen299@Outlook.Com,Delhi,2025-03-22,Consumer
CUST0403,Krishna Rao,Krishna.Rao681@Foodie.Io,Ahmedabad,2026-01-17,Consumer
CUST0404,Riya Iyer,Riya.Iyer686@Outlook.Com,Bangalore,2026-07-02,Home Office
CUST0405,Saanvi Iyer,Saanvi.Iyer764@Gmail.Com,Hyderabad,2025-08-11,Home Office
CUST0406,Anika Deshmukh,Anika.Deshmukh529@Outlook.Com,Bangalore,2024-09-23,Home Office
CUST0407,Krishna Choudhury,Krishna.Choudhury791@Yahoo.Com,Chennai,2024-09-26,Consumer
CUST0408,Aadhya Kulkarni,Aadhya.Kulkarni390@Outlook.Com,Ahmedabad,2025-04-10,Consumer
CUST0409,Riya Gupta,Riya.Gupta493@Yahoo.Com,Jaipur,2026-03-28,Home Office
CUST0410,Arjun Joshi,Arjun.Joshi215@Outlook.Com,Kolkata,2024-12-22,Corporate
CUST0411,Aditya Kapoor,Aditya.Kapoor350@Foodie.Io,Bangalore,2025-09-11,Home Office
CUST0412,Sai Das,cust0412@example.com,Pune,2026-04-29,Consumer
CUST0413,Anika Iyer,no_email@example.com,Jaipur,2026-01-05,Home Office
CUST0414,Navya Patel,Navya.Patel28@Foodie.Io,Mumbai,2024-10-25,Home Office
CUST0415,Arjun Mehta,Arjun.Mehta402@Techcorp.Com,Ahmedabad,2026-02-07,Consumer
CUST0416,Navya Sen,Navya.Sen546@Outlook.Com,Kolkata,2026-03-13,Corporate
CUST0417,Sai Iyer,Sai.Iyer29@Yahoo.Com,Hyderabad,2026-03-16,Consumer
CUST0418,Unknown Customer,Diya.Verma394@Foodie.Io,Ahmedabad,2025-01-27,Home Office
CUST0419,Aarav Verma,Aarav.Verma716@Gmail.Com,Kolkata,2025-04-30,Corporate
CUST0420,Reyansh Sharma,Reyansh.Sharma318@Hotmail.Com,Delhi,2024-09-18,Home Office
CUST0421,Vihaan Saxena,Vihaan.Saxena746@Techcorp.Com,Delhi,2025-10-12,Consumer
CUST0422,Unknown Customer,Krishna.Saxena216@Outlook.Com,Kolkata,2025-09-29,Consumer
CUST0423,Anika Kulkarni,Anika.Kulkarni250@Gmail.Com,Mumbai,2024-09-09,Consumer
CUST0424,Arjun Gupta,Arjun.Gupta808@Techcorp.Com,Delhi,2026-04-16,Corporate
CUST0425,Krishna Bhat,cust0425@example.com,Bangalore,2026-06-18,Corporate
CUST0426,Vihaan Mehta,Vihaan.Mehta881@Gmail.Com,Mumbai,2026-03-09,Home Office
CUST0427,Riya Rao,Riya.Rao909@Foodie.Io,Delhi,2025-07-12,Corporate
CUST0428,Krishna Iyer,Krishna.Iyer716@Hotmail.Com,Kolkata,2024-10-02,Consumer
CUST0429,Sai Mehta,Sai.Mehta436@Techcorp.Com,Pune,2024-12-23,Home Office
CUST0430,Riya Sharma,Riya.Sharma893@Foodie.Io,Bangalore,2025-03-21,Corporate
CUST0431,Krishna Kulkarni,Krishna.Kulkarni22@Foodie.Io,Jaipur,2024-12-15,Home Office
CUST0432,Ananya Saxena,Ananya.Saxena545@Foodie.Io,Delhi,2025-05-11,Home Office
CUST0433,Saanvi Joshi,Saanvi.Joshi869@Techcorp.Com,Mumbai,2026-07-17,Home Office
CUST0434,Anika Nair,Anika.Nair86@Hotmail.Com,Chennai,2025-11-24,Corporate
CUST0435,Saanvi Iyer,Saanvi.Iyer846@Yahoo.Com,Delhi,2025-04-14,Corporate
CUST0436,Pari Kulkarni,Pari.Kulkarni131@Hotmail.Com,Unknown City,2026-04-14,Corporate
CUST0437,Aditya Sen,Aditya.Sen996@Techcorp.Com,Ahmedabad,2025-02-23,Home Office
CUST0438,Diya Verma,Diya.Verma846@Yahoo.Com,Pune,2025-08-23,Home Office
CUST0439,Diya Bhat,Diya.Bhat126@Gmail.Com,Hyderabad,2026-07-26,Corporate
CUST0440,Angel Saxena,Angel.Saxena392@Foodie.Io,Delhi,2026-06-12,Consumer
CUST0441,Aadhya Mehta,Aadhya.Mehta270@Techcorp.Com,Hyderabad,2026-01-17,Consumer
CUST0442,Reyansh Kulkarni,Reyansh.Kulkarni120@Hotmail.Com,Mumbai,2024-10-18,Home Office
CUST0443,Unknown Customer,Myra.Saxena147@Hotmail.Com,Mumbai,2025-01-31,Home Office
CUST0444,Anika Saxena,Anika.Saxena809@Yahoo.Com,Bangalore,2026-03-19,Consumer
CUST0445,Navya Iyer,cust0445@example.com,Hyderabad,2025-10-21,Corporate
CUST0446,Arjun Joshi,Arjun.Joshi432@Techcorp.Com,Jaipur,2025-09-25,Home Office
CUST0447,Angel Patel,Angel.Patel215@Yahoo.Com,Ahmedabad,2025-08-09,Home Office
CUST0448,Sai Saxena,Sai.Saxena565@Foodie.Io,Chennai,2026-04-01,Corporate
CUST0449,Unknown Customer,Aadhya.Choudhury302@Hotmail.Com,Mumbai,2025-02-08,Consumer
CUST0450,Reyansh Rao,Reyansh.Rao778@Yahoo.Com,Ahmedabad,2025-11-14,Consumer
CUST0451,Angel Verma,Angel.Verma377@Hotmail.Com,Delhi,2024-11-05,Home Office
CUST0452,Angel Iyer,Angel.Iyer253@Techcorp.Com,Ahmedabad,2024-09-16,Consumer
CUST0453,Ananya Choudhury,Ananya.Choudhury65@Gmail.Com,Ahmedabad,2026-01-02,Home Office
CUST0454,Ayaan Deshmukh,Ayaan.Deshmukh783@Techcorp.Com,Jaipur,2024-11-18,Consumer
CUST0455,Unknown Customer,Sai.Gupta201@Yahoo.Com,Jaipur,2026-03-28,Corporate
CUST0456,Sai Das,Sai.Das876@Outlook.Com,Mumbai,2025-08-24,Corporate
CUST0457,Ananya Sen,Ananya.Sen62@Foodie.Io,Ahmedabad,2025-03-13,Home Office
CUST0458,Navya Reddy,Navya.Reddy989@Yahoo.Com,Jaipur,2026-05-20,Home Office
CUST0459,Diya Reddy,Diya.Reddy914@Yahoo.Com,Chennai,2025-08-23,Corporate
CUST0460,Anika Choudhury,Anika.Choudhury853@Foodie.Io,Mumbai,2026-04-02,Home Office
CUST0461,Riya Reddy,Riya.Reddy991@Gmail.Com,Chennai,2025-07-03,Consumer
CUST0462,Navya Deshmukh,Navya.Deshmukh536@Techcorp.Com,Pune,2025-03-17,Consumer
CUST0463,Aditya Mehta,Aditya.Mehta181@Techcorp.Com,Jaipur,2026-07-21,Home Office
CUST0464,Aadhya Mehta,Aadhya.Mehta220@Techcorp.Com,Kolkata,2024-10-04,Consumer
CUST0465,Ananya Verma,Ananya.Verma99@Gmail.Com,Mumbai,2026-01-27,Corporate
CUST0466,Unknown Customer,Krishna.Chawla407@Hotmail.Com,Kolkata,2025-05-11,Corporate
CUST0467,Riya Gupta,Riya.Gupta784@Foodie.Io,Mumbai,2026-05-15,Corporate
CUST0468,Ishaan Sen,no_email@example.com,Pune,2025-07-03,Corporate
CUST0469,Ayaan Joshi,Ayaan.Joshi774@Hotmail.Com,Jaipur,2025-09-29,Home Office
CUST0470,Unknown Customer,Diya.Sharma576@Techcorp.Com,Bangalore,2026-03-24,Consumer
CUST0471,Aditya Singh,Aditya.Singh225@Foodie.Io,Chennai,2025-12-24,Corporate
CUST0472,Sai Reddy,Sai.Reddy641@Outlook.Com,Hyderabad,2026-04-02,Consumer
CUST0473,Angel Bhat,Angel.Bhat670@Techcorp.Com,Delhi,2025-10-04,Home Office
CUST0474,Anika Kulkarni,Anika.Kulkarni375@Yahoo.Com,Hyderabad,2026-04-17,Corporate
CUST0475,Pari Kulkarni,Pari.Kulkarni641@Foodie.Io,Ahmedabad,2024-12-07,Consumer
CUST0476,Aadhya Nair,Aadhya.Nair14@Outlook.Com,Hyderabad,2025-12-14,Home Office
CUST0477,Arjun Kulkarni,Arjun.Kulkarni908@Hotmail.Com,Pune,2025-04-28,Corporate
CUST0478,Riya Gupta,Riya.Gupta871@Outlook.Com,Bangalore,2025-01-23,Consumer
CUST0479,Aditya Sharma,Aditya.Sharma879@Techcorp.Com,Mumbai,2024-12-10,Home Office
CUST0480,Angel Rao,Angel.Rao566@Techcorp.Com,Pune,2024-09-27,Consumer
CUST0481,Ishaan Joshi,no_email@example.com,Jaipur,2026-04-27,Corporate
CUST0482,Riya Nair,Riya.Nair785@Techcorp.Com,Bangalore,2025-04-28,Consumer
CUST0483,Arjun Kapoor,Arjun.Kapoor971@Outlook.Com,Mumbai,2025-12-16,Corporate
CUST0484,Reyansh Saxena,no_email@example.com,Kolkata,2025-04-04,Corporate
CUST0485,Vihaan Saxena,Vihaan.Saxena658@Outlook.Com,Ahmedabad,2024-12-13,Home Office
CUST0486,Myra Gupta,Myra.Gupta539@Outlook.Com,Kolkata,2025-12-12,Home Office
CUST0487,Anika Sen,cust0487@example.com,Bangalore,2025-05-04,Consumer
CUST0488,Arjun Nair,Arjun.Nair171@Outlook.Com,Delhi,2024-09-20,Consumer
CUST0489,Unknown Customer,Anika.Kapoor225@Techcorp.Com,Bangalore,2024-10-04,Corporate
CUST0490,Sai Joshi,Sai.Joshi654@Techcorp.Com,Mumbai,2024-12-19,Consumer
CUST0491,Saanvi Sen,Saanvi.Sen587@Foodie.Io,Mumbai,2024-09-19,Corporate
CUST0492,Anika Kapoor,Anika.Kapoor184@Yahoo.Com,Kolkata,2024-11-20,Consumer
CUST0493,Navya Rao,Navya.Rao181@Foodie.Io,Chennai,2025-04-20,Home Office
CUST0494,Vihaan Sharma,Vihaan.Sharma217@Techcorp.Com,Jaipur,2025-05-25,Consumer
CUST0495,Riya Verma,Riya.Verma908@Techcorp.Com,Jaipur,2026-03-30,Consumer
CUST0496,Aarav Chawla,Aarav.Chawla544@Hotmail.Com,Chennai,2026-06-14,Home Office
CUST0497,Saanvi Deshmukh,Saanvi.Deshmukh613@Foodie.Io,Delhi,2025-05-19,Consumer
CUST0498,Unknown Customer,Aditya.Singh622@Techcorp.Com,Unknown City,2025-11-07,Consumer
CUST0499,Navya Mehta,Navya.Mehta542@Gmail.Com,Kolkata,2024-09-26,Consumer
CUST0500,Arjun Chawla,Arjun.Chawla677@Techcorp.Com,Ahmedabad,2025-11-03,Home Office
CUST0501,Saanvi Patel,Saanvi.Patel433@Techcorp.Com,Jaipur,2025-03-21,Consumer
CUST0502,Ishaan Das,Ishaan.Das362@Foodie.Io,Kolkata,2026-03-09,Home Office
CUST0503,Sai Mehta,Sai.Mehta229@Techcorp.Com,Kolkata,2025-08-16,Home Office
CUST0504,Saanvi Sharma,Saanvi.Sharma833@Gmail.Com,Bangalore,2025-04-02,Home Office
CUST0505,Aditya Sen,Aditya.Sen48@Foodie.Io,Kolkata,2025-06-13,Home Office
CUST0506,Vivaan Nair,Vivaan.Nair665@Hotmail.Com,Pune,2026-07-18,Consumer
CUST0507,Reyansh Verma,Reyansh.Verma812@Techcorp.Com,Jaipur,2025-02-15,Home Office
CUST0508,Ayaan Sharma,Ayaan.Sharma171@Gmail.Com,Ahmedabad,2025-06-14,Corporate
CUST0509,Aarav Gupta,Aarav.Gupta951@Gmail.Com,Jaipur,2025-10-10,Home Office
CUST0510,Unknown Customer,Krishna.Reddy630@Yahoo.Com,Pune,2025-06-10,Home Office
CUST0511,Angel Gupta,Angel.Gupta525@Outlook.Com,Chennai,2026-03-31,Home Office
CUST0512,Myra Rao,Myra.Rao720@Hotmail.Com,Kolkata,2024-12-29,Corporate
CUST0513,Pari Bhat,Pari.Bhat928@Techcorp.Com,Mumbai,2025-03-22,Consumer
CUST0514,Ayaan Reddy,Ayaan.Reddy829@Outlook.Com,Kolkata,2025-08-01,Home Office
CUST0515,Ishaan Gupta,Ishaan.Gupta418@Foodie.Io,Chennai,2026-05-12,Home Office
CUST0516,Myra Rao,Myra.Rao197@Foodie.Io,Hyderabad,2025-03-05,Home Office
CUST0517,Reyansh Reddy,Reyansh.Reddy217@Yahoo.Com,Chennai,2026-02-19,Consumer
CUST0518,Anika Sen,Anika.Sen16@Techcorp.Com,Mumbai,2025-03-22,Corporate
CUST0519,Myra Rao,Myra.Rao512@Yahoo.Com,Jaipur,2025-10-15,Corporate
CUST0520,Aadhya Kapoor,Aadhya.Kapoor972@Techcorp.Com,Mumbai,2025-03-01,Corporate
CUST0521,Vihaan Saxena,Vihaan.Saxena481@Outlook.Com,Mumbai,2026-07-16,Home Office
CUST0522,Riya Rao,Riya.Rao201@Techcorp.Com,Ahmedabad,2025-11-28,Corporate
CUST0523,Anika Chawla,Anika.Chawla225@Hotmail.Com,Chennai,2025-07-20,Corporate
CUST0524,Myra Reddy,cust0524@example.com,Ahmedabad,2025-11-29,Home Office
CUST0525,Arjun Kapoor,Arjun.Kapoor835@Gmail.Com,Bangalore,2025-05-23,Corporate
CUST0526,Angel Kulkarni,Angel.Kulkarni814@Hotmail.Com,Ahmedabad,2025-11-14,Home Office
CUST0527,Sai Verma,cust0527@example.com,Pune,2024-10-22,Consumer
CUST0528,Angel Choudhury,Angel.Choudhury964@Outlook.Com,Chennai,2026-07-08,Corporate
CUST0529,Reyansh Das,cust0529@example.com,Jaipur,2026-01-31,Corporate
CUST0530,Pari Gupta,Pari.Gupta400@Techcorp.Com,Ahmedabad,2025-04-10,Home Office
CUST0531,Ananya Chawla,Ananya.Chawla656@Techcorp.Com,Kolkata,2026-05-16,Consumer
CUST0532,Ishaan Rao,Ishaan.Rao629@Foodie.Io,Kolkata,2025-10-24,Corporate
CUST0533,Navya Bhat,Navya.Bhat433@Yahoo.Com,Bangalore,2026-07-05,Consumer
CUST0534,Aditya Patel,Aditya.Patel180@Hotmail.Com,Delhi,2026-04-22,Consumer
CUST0535,Saanvi Saxena,Saanvi.Saxena793@Gmail.Com,Delhi,2025-11-02,Home Office
CUST0536,Ishaan Reddy,Ishaan.Reddy263@Foodie.Io,Ahmedabad,2025-05-01,Home Office
CUST0537,Vivaan Deshmukh,Vivaan.Deshmukh891@Outlook.Com,Pune,2025-04-06,Home Office
CUST0538,Angel Nair,Angel.Nair615@Techcorp.Com,Pune,2024-10-20,Home Office
CUST0539,Angel Singh,Angel.Singh940@Outlook.Com,Pune,2025-01-22,Consumer
CUST0540,Krishna Joshi,Krishna.Joshi320@Gmail.Com,Unknown City,2025-02-08,Consumer
CUST0541,Anika Kapoor,no_email@example.com,Kolkata,2025-10-02,Home Office
