customer_id,name,email,city,signup_date,segment
CUST0296,Reyansh Bhat,reyansh.bhat616@hotmail.com,Kolkata,2026-07-24,Home Office
CUST0297,Aditya Das,aditya.das114@techcorp.com,Bangalore,2025-07-19,Corporate
CUST0298,Anika Saxena,anika.saxena999@foodie.io,Chennai,2024-11-24,Corporate
CUST0299,Pari Sen,pari.sen186@foodie.io,Ahmedabad,2024-11-06,Home Office
CUST0300,Ishaan Mehta,invalid_email_format_no_at,Bangalore,2025-02-20,Corporate
CUST0301,Sai Kapoor,sai.kapoor660@techcorp.com,Bangalore,2025-01-06,Consumer
CUST0302,Pari Sen,pari.sen64@outlook.com,Mumbai,2025-03-19,Consumer
CUST0303,Anika Chawla,anika.chawla711@hotmail.com,Kolkata,2025-04-30,Corporate
CUST0304,Ayaan Singh,ayaan.singh43@outlook.com,Hyderabad,2025-01-24,Corporate
CUST0305,Anika Choudhury,anika.choudhury533@gmail.com,Delhi,2025-10-27,Home Office
CUST0306,Vivaan Bhat,vivaan.bhat569@yahoo.com,Kolkata,2026-04-15,Home Office
CUST0307,Vivaan Bhat,vivaan.bhat279@outlook.com,Delhi,2025-05-05,Consumer
CUST0308,Myra Deshmukh,myra.deshmukh891@foodie.io,Kolkata,2026-02-09,Home Office
CUST0309,Vivaan Das,vivaan.das369@techcorp.com,Ahmedabad,2024-11-24,Home Office
CUST0310,Myra Rao,myra.rao985@techcorp.com,Delhi,2026-03-12,Corporate
CUST0311,Arjun Joshi,arjun.joshi265@yahoo.com,Chennai,2025-11-17,Home Office
CUST0312,Aadhya Iyer,aadhya.iyer472@gmail.com,Delhi,2025-06-11,Home Office
CUST0313,Pari Kapoor,pari.kapoor345@techcorp.com,Mumbai,2026-04-24,Home Office
CUST0314,Aditya Choudhury,aditya.choudhury417@yahoo.com,Kolkata,2025-12-24,Corporate
CUST0315,Myra Joshi,myra.joshi589@hotmail.com,Chennai,2026-06-09,Consumer
CUST0316,Vihaan Nair,vihaan.nair461@hotmail.com,Mumbai,2025-05-16,Consumer
CUST0317,Ishaan Nair,ishaan.nair905@outlook.com,Delhi,2024-09-26,Corporate
CUST0318,Sai Verma,sai.verma415@foodie.io,,2025-12-01,Corporate
CUST0319,Anika Gupta,,Hyderabad,2025-02-12,Home Office
CUST0320,Vihaan Chawla,vihaan.chawla720@yahoo.com,Pune,2026-05-17,Consumer
CUST0321,Ananya Deshmukh,ananya.deshmukh912@outlook.com,Bangalore,2025-07-02,Consumer
CUST0322,Myra Sharma,myra.sharma634@foodie.io,Bangalore,2025-05-04,Corporate
CUST0323,Aadhya Sen,aadhya.sen713@hotmail.com,Hyderabad,2026-05-01,Consumer
CUST0324,Diya Chawla,diya.chawla332@yahoo.com,Hyderabad,2025-10-18,Home Office
CUST0325,Riya Singh,riya.singh807@foodie.io,Mumbai,2024-09-22,Corporate
CUST0326,Saanvi Singh,saanvi.singh671@gmail.com,Hyderabad,2025-03-09,Corporate
CUST0327,Navya Sharma,navya.sharma379@outlook.com,Bangalore,2025-06-27,Home Office
CUST0328,Anika Gupta,anika.gupta27@techcorp.com,Delhi,2026-07-14,Corporate
CUST0329,Saanvi Saxena,saanvi.saxena303@foodie.io,Jaipur,2025-05-29,Corporate
CUST0330,Riya Joshi,riya.joshi294@gmail.com,Ahmedabad,2026-05-09,Home Office
CUST0331,Ananya Iyer,ananya.iyer610@foodie.io,Delhi,2025-09-14,Home Office
CUST0332,Ayaan Gupta,ayaan.gupta956@hotmail.com,Delhi,2025-04-20,Home Office
CUST0333,Sai Mehta,sai.mehta22@foodie.io,Bangalore,2026-07-17,Consumer
CUST0334,Krishna Nair,krishna.nair390@yahoo.com,Ahmedabad,2026-03-30,Consumer
CUST0335,Krishna Das,krishna.das652@gmail.com,Pune,2025-04-18,Home Office
CUST0336,Diya Nair,diya.nair271@gmail.com,Delhi,2025-12-07,Home Office
CUST0337,Ayaan Verma,ayaan.verma493@outlook.com,Kolkata,2026-02-25,Consumer
CUST0338,Aadhya Reddy,aadhya.reddy339@yahoo.com,Kolkata,2025-09-04,Corporate
CUST0339,Vivaan Nair,vivaan.nair238@techcorp.com,Mumbai,2025-06-13,Consumer
CUST0340,Ishaan Kulkarni,ishaan.kulkarni98@techcorp.com,Pune,2026-07-20,Corporate
CUST0341,Riya Reddy,riya.reddy485@outlook.com,Pune,2026-01-09,Home Office
CUST0342,Aarav Chawla,aarav.chawla34@yahoo.com,Jaipur,2025-08-08,Home Office
CUST0343,Aarav Iyer,aarav.iyer879@foodie.io,Ahmedabad,2026-04-13,Consumer
CUST0344,Vivaan Joshi,vivaan.joshi738@outlook.com,Delhi,2026-06-14,Consumer
CUST0345,Diya Bhat,diya.bhat775@gmail.com,Delhi,2025-02-26,Consumer
CUST0346,Vivaan Chawla,vivaan.chawla688@yahoo.com,Hyderabad,2025-10-03,Corporate
CUST0347,Ananya Kulkarni,ananya.kulkarni473@outlook.com,Hyderabad,2026-05-13,Consumer
CUST0348,Vihaan Nair,vihaan.nair470@hotmail.com,Chennai,2025-06-07,Consumer
CUST0349,Ishaan Bhat,ishaan.bhat281@gmail.com,Delhi,2026-02-17,Home Office
CUST0350,Reyansh Kulkarni,reyansh.kulkarni161@gmail.com,Hyderabad,2025-07-29,Corporate
CUST0351,Sai Sharma,invalid_email_format_no_at,Pune,2025-01-05,Home Office
CUST0352,Arjun Mehta,arjun.mehta22@gmail.com,Hyderabad,2026-03-17,Consumer
CUST0353,Aditya Das,aditya.das610@outlook.com,Delhi,2026-07-06,Consumer
CUST0354,Aditya Kulkarni,aditya.kulkarni135@gmail.com,Pune,2026-06-07,Consumer
CUST0355,Anika Sharma,anika.sharma401@foodie.io,Kolkata,2026-02-02,Corporate
CUST0356,Arjun Verma,arjun.verma638@techcorp.com,Hyderabad,2024-10-04,Corporate
CUST0357,Aditya Rao,aditya.rao402@yahoo.com,Kolkata,2026-01-05,Home Office
CUST0358,Angel Sharma,angel.sharma401@foodie.io,Chennai,2025-03-24,Home Office
CUST0359,Ananya Iyer,ananya.iyer286@yahoo.com,Mumbai,2025-09-05,Home Office
CUST0360,Vivaan Kapoor,vivaan.kapoor552@outlook.com,Hyderabad,2026-02-15,Consumer
CUST0361,Vivaan Reddy,vivaan.reddy599@hotmail.com,Chennai,2026-02-01,Consumer
CUST0362,Diya Das,invalid_email_format_no_at,Chennai,2024-12-24,Home Office
CUST0363,Anika Choudhury,anika.choudhury326@yahoo.com,,2026-06-20,Consumer
CUST0364,Anika Sharma,anika.sharma349@techcorp.com,Hyderabad,2026-03-17,Corporate
CUST0365,Ananya Verma,ananya.verma32@yahoo.com,Bangalore,2026-04-06,Home Office
CUST0366,Saanvi Das,saanvi.das113@outlook.com,Ahmedabad,2025-09-01,Consumer
CUST0367,Anika Kulkarni,anika.kulkarni188@foodie.io,Jaipur,2024-11-07,Corporate
CUST0368,Ishaan Singh,ishaan.singh140@yahoo.com,Mumbai,2024-12-19,Corporate
CUST0369,Sai Sen,sai.sen335@techcorp.com,Hyderabad,2024-10-12,Home Office
CUST0370,Aditya Reddy,aditya.reddy365@outlook.com,Bangalore,2024-10-15,Consumer
CUST0371,Ananya Bhat,ananya.bhat21@outlook.com,Hyderabad,2025-11-15,Home Office
CUST0372,Aarav Verma,aarav.verma405@hotmail.com,Kolkata,2026-02-08,Corporate
CUST0373,Vihaan Kapoor,vihaan.kapoor817@techcorp.com,Hyderabad,2026-02-12,Corporate
CUST0374,Ananya Rao,ananya.rao984@gmail.com,Delhi,2025-08-12,Consumer
CUST0375,Aditya Kulkarni,aditya.kulkarni618@techcorp.com,Pune,2026-06-27,Corporate
CUST0376,Sai Verma,sai.verma113@outlook.com,Hyderabad,2026-01-15,Corporate
CUST0377,Krishna Singh,krishna.singh314@yahoo.com,Delhi,2026-06-08,Corporate
CUST0378,Diya Sharma,diya.sharma447@gmail.com,,2024-09-19,Home Office
CUST0379,Sai Singh,sai.singh93@hotmail.com,Delhi,2025-09-16,Corporate
CUST0380,Angel Iyer,angel.iyer199@outlook.com,Kolkata,2025-07-15,Consumer
CUST0381,Ayaan Rao,ayaan.rao587@gmail.com,Bangalore,2024-09-13,Consumer
CUST0382,Myra Reddy,myra.reddy576@gmail.com,Kolkata,2025-02-08,Corporate
CUST0383,,myra.reddy497@outlook.com,Delhi,2025-06-19,Home Office
CUST0384,Myra Sen,myra.sen160@gmail.com,Pune,2026-02-01,Consumer
CUST0385,Aadhya Gupta,aadhya.gupta709@hotmail.com,Hyderabad,2024-10-24,Consumer
CUST0386,Aditya Gupta,aditya.gupta407@techcorp.com,Kolkata,2025-01-09,Corporate
CUST0387,Aarav Sen,aarav.sen611@techcorp.com,Kolkata,2026-04-04,Corporate
CUST0388,Vihaan Mehta,vihaan.mehta586@gmail.com,Ahmedabad,2025-01-26,Corporate
CUST0389,Myra Sen,myra.sen494@gmail.com,Bangalore,2025-10-19,Corporate
CUST0390,Vivaan Iyer,vivaan.iyer920@outlook.com,Hyderabad,2026-06-08,Home Office
CUST0391,Ananya Singh,ananya.singh328@outlook.com,Pune,2026-04-19,Consumer
CUST0392,Ananya Rao,ananya.rao756@hotmail.com,Delhi,2026-01-17,Corporate
CUST0393,Navya Deshmukh,navya.deshmukh850@gmail.com,Jaipur,2026-02-16,Consumer
CUST0394,Navya Das,navya.das39@yahoo.com,Hyderabad,2026-01-04,Consumer
CUST0395,Reyansh Rao,reyansh.rao387@hotmail.com,Jaipur,2025-06-17,Home Office
CUST0396,Anika Sen,anika.sen466@yahoo.com,Pune,2024-12-05,Home Office
CUST0397,Aditya Singh,aditya.singh38@hotmail.com,Mumbai,2026-02-12,Home Office
CUST0398,Ayaan Patel,ayaan.patel285@foodie.io,Kolkata,2025-02-18,Consumer
CUST0399,Anika Joshi,anika.joshi672@yahoo.com,Mumbai,2025-12-11,Corporate
CUST0400,Krishna Chawla,krishna.chawla926@hotmail.com,Chennai,2025-04-14,Corporate
CUST0401,Riya Iyer,riya.iyer608@gmail.com,Mumbai,2025-02-20,Home Office
CUST0402,Riya Sen,riya.sen299@outlook.com,Delhi,2025-03-22,Consumer
CUST0403,Krishna Rao,krishna.rao681@foodie.io,Ahmedabad,2026-01-17,Consumer
CUST0404,Riya Iyer,riya.iyer686@outlook.com,Bangalore,2026-07-02,Home Office
CUST0405,Saanvi Iyer,saanvi.iyer764@gmail.com,Hyderabad,2025-08-11,Home Office
CUST0406,Anika Deshmukh,anika.deshmukh529@outlook.com,Bangalore,2024-09-23,Home Office
CUST0407,Krishna Choudhury,krishna.choudhury791@yahoo.com,Chennai,2024-09-26,Consumer
CUST0408,Aadhya Kulkarni,aadhya.kulkarni390@outlook.com,Ahmedabad,2025-04-10,Consumer
CUST0409,Riya Gupta,riya.gupta493@yahoo.com,Jaipur,2026-03-28,Home Office
CUST0410,Arjun Joshi,arjun.joshi215@outlook.com,Kolkata,2024-12-22,Corporate
CUST0411,Aditya Kapoor,aditya.kapoor350@foodie.io,Bangalore,2025-09-11,Home Office
CUST0412,Sai Das,invalid_email_format_no_at,Pune,2026-04-29,Consumer
CUST0413,Anika Iyer,,Jaipur,2026-01-05,Home Office
CUST0414,Navya Patel,navya.patel28@foodie.io,Mumbai,2024-10-25,Home Office
CUST0415,Arjun Mehta,arjun.mehta402@techcorp.com,Ahmedabad,2026-02-07,Consumer
CUST0416,Navya Sen,navya.sen546@outlook.com,Kolkata,2026-03-13,Corporate
CUST0417,Sai Iyer,sai.iyer29@yahoo.com,Hyderabad,2026-03-16,Consumer
CUST0418,,diya.verma394@foodie.io,Ahmedabad,2025-01-27,Home Office
CUST0419,Aarav Verma,aarav.verma716@gmail.com,Kolkata,2025-04-30,Corporate
CUST0420,Reyansh Sharma,reyansh.sharma318@hotmail.com,Delhi,2024-09-18,Home Office
CUST0421,Vihaan Saxena,vihaan.saxena746@techcorp.com,Delhi,2025-10-12,Consumer
CUST0422,,krishna.saxena216@outlook.com,Kolkata,2025-09-29,Consumer
CUST0423,Anika Kulkarni,anika.kulkarni250@gmail.com,Mumbai,2024-09-09,Consumer
CUST0424,Arjun Gupta,arjun.gupta808@techcorp.com,Delhi,2026-04-16,Corporate
CUST0425,Krishna Bhat,invalid_email_format_no_at,Bangalore,2026-06-18,Corporate
CUST0426,Vihaan Mehta,vihaan.mehta881@gmail.com,Mumbai,2026-03-09,Home Office
CUST0427,Riya Rao,riya.rao909@foodie.io,Delhi,2025-07-12,Corporate
CUST0428,Krishna Iyer,krishna.iyer716@hotmail.com,Kolkata,2024-10-02,Consumer
CUST0429,Sai Mehta,sai.mehta436@techcorp.com,Pune,2024-12-23,Home Office
CUST0430,Riya Sharma,riya.sharma893@foodie.io,Bangalore,2025-03-21,Corporate
CUST0431,Krishna Kulkarni,krishna.kulkarni22@foodie.io,Jaipur,2024-12-15,Home Office
CUST0432,Ananya Saxena,ananya.saxena545@foodie.io,Delhi,2025-05-11,Home Office
CUST0433,Saanvi Joshi,saanvi.joshi869@techcorp.com,Mumbai,2026-07-17,Home Office
CUST0434,Anika Nair,anika.nair86@hotmail.com,Chennai,2025-11-24,Corporate
CUST0435,Saanvi Iyer,saanvi.iyer846@yahoo.com,Delhi,2025-04-14,Corporate
CUST0436,Pari Kulkarni,pari.kulkarni131@hotmail.com,,2026-04-14,Corporate
CUST0437,Aditya Sen,aditya.sen996@techcorp.com,Ahmedabad,2025-02-23,Home Office
CUST0438,Diya Verma,diya.verma846@yahoo.com,Pune,2025-08-23,Home Office
CUST0439,Diya Bhat,diya.bhat126@gmail.com,Hyderabad,2026-07-26,Corporate
CUST0440,Angel Saxena,angel.saxena392@foodie.io,Delhi,2026-06-12,Consumer
CUST0441,Aadhya Mehta,aadhya.mehta270@techcorp.com,Hyderabad,2026-01-17,Consumer
CUST0442,Reyansh Kulkarni,reyansh.kulkarni120@hotmail.com,Mumbai,2024-10-18,Home Office
CUST0443,,myra.saxena147@hotmail.com,Mumbai,2025-01-31,Home Office
CUST0444,Anika Saxena,anika.saxena809@yahoo.com,Bangalore,2026-03-19,Consumer
CUST0445,Navya Iyer,invalid_email_format_no_at,Hyderabad,2025-10-21,Corporate
CUST0446,Arjun Joshi,arjun.joshi432@techcorp.com,Jaipur,2025-09-25,Home Office
CUST0447,Angel Patel,angel.patel215@yahoo.com,Ahmedabad,2025-08-09,Home Office
CUST0448,Sai Saxena,sai.saxena565@foodie.io,Chennai,2026-04-01,Corporate
CUST0449,,aadhya.choudhury302@hotmail.com,Mumbai,2025-02-08,Consumer
CUST0450,Reyansh Rao,reyansh.rao778@yahoo.com,Ahmedabad,2025-11-14,Consumer
CUST0451,Angel Verma,angel.verma377@hotmail.com,Delhi,2024-11-05,Home Office
CUST0452,Angel Iyer,angel.iyer253@techcorp.com,Ahmedabad,2024-09-16,Consumer
CUST0453,Ananya Choudhury,ananya.choudhury65@gmail.com,Ahmedabad,2026-01-02,Home Office
CUST0454,Ayaan Deshmukh,ayaan.deshmukh783@techcorp.com,Jaipur,2024-11-18,Consumer
CUST0455,,sai.gupta201@yahoo.com,Jaipur,2026-03-28,Corporate
CUST0456,Sai Das,sai.das876@outlook.com,Mumbai,2025-08-24,Corporate
CUST0457,Ananya Sen,ananya.sen62@foodie.io,Ahmedabad,2025-03-13,Home Office
CUST0458,Navya Reddy,navya.reddy989@yahoo.com,Jaipur,2026-05-20,Home Office
CUST0459,Diya Reddy,diya.reddy914@yahoo.com,Chennai,2025-08-23,Corporate
CUST0460,Anika Choudhury,anika.choudhury853@foodie.io,Mumbai,2026-04-02,Home Office
CUST0461,Riya Reddy,riya.reddy991@gmail.com,Chennai,2025-07-03,Consumer
CUST0462,Navya Deshmukh,navya.deshmukh536@techcorp.com,Pune,2025-03-17,Consumer
CUST0463,Aditya Mehta,aditya.mehta181@techcorp.com,Jaipur,2026-07-21,Home Office
CUST0464,Aadhya Mehta,aadhya.mehta220@techcorp.com,Kolkata,2024-10-04,Consumer
CUST0465,Ananya Verma,ananya.verma99@gmail.com,Mumbai,2026-01-27,Corporate
CUST0466,,krishna.chawla407@hotmail.com,Kolkata,2025-05-11,Corporate
CUST0467,Riya Gupta,riya.gupta784@foodie.io,Mumbai,2026-05-15,Corporate
CUST0468,Ishaan Sen,,Pune,2025-07-03,Corporate
CUST0469,Ayaan Joshi,ayaan.joshi774@hotmail.com,Jaipur,2025-09-29,Home Office
CUST0470,,diya.sharma576@techcorp.com,Bangalore,2026-03-24,Consumer
CUST0471,Aditya Singh,aditya.singh225@foodie.io,Chennai,2025-12-24,Corporate
CUST0472,Sai Reddy,sai.reddy641@outlook.com,Hyderabad,2026-04-02,Consumer
CUST0473,Angel Bhat,angel.bhat670@techcorp.com,Delhi,2025-10-04,Home Office
CUST0474,Anika Kulkarni,anika.kulkarni375@yahoo.com,Hyderabad,2026-04-17,Corporate
CUST0475,Pari Kulkarni,pari.kulkarni641@foodie.io,Ahmedabad,2024-12-07,Consumer
CUST0476,Aadhya Nair,aadhya.nair14@outlook.com,Hyderabad,2025-12-14,Home Office
CUST0477,Arjun Kulkarni,arjun.kulkarni908@hotmail.com,Pune,2025-04-28,Corporate
CUST0478,Riya Gupta,riya.gupta871@outlook.com,Bangalore,2025-01-23,Consumer
CUST0479,Aditya Sharma,aditya.sharma879@techcorp.com,Mumbai,2024-12-10,Home Office
CUST0480,Angel Rao,angel.rao566@techcorp.com,Pune,2024-09-27,Consumer
CUST0481,Ishaan Joshi,,Jaipur,2026-04-27,Corporate
CUST0482,Riya Nair,riya.nair785@techcorp.com,Bangalore,2025-04-28,Consumer
CUST0483,Arjun Kapoor,arjun.kapoor971@outlook.com,Mumbai,2025-12-16,Corporate
CUST0484,Reyansh Saxena,,Kolkata,2025-04-04,Corporate
CUST0485,Vihaan Saxena,vihaan.saxena658@outlook.com,Ahmedabad,2024-12-13,Home Office
CUST0486,Myra Gupta,myra.gupta539@outlook.com,Kolkata,2025-12-12,Home Office
CUST0487,Anika Sen,invalid_email_format_no_at,Bangalore,2025-05-04,Consumer
CUST0488,Arjun Nair,arjun.nair171@outlook.com,Delhi,2024-09-20,Consumer
CUST0489,,anika.kapoor225@techcorp.com,Bangalore,2024-10-04,Corporate
CUST0490,Sai Joshi,sai.joshi654@techcorp.com,Mumbai,2024-12-19,Consumer
CUST0491,Saanvi Sen,saanvi.sen587@foodie.io,Mumbai,2024-09-19,Corporate
CUST0492,Anika Kapoor,anika.kapoor184@yahoo.com,Kolkata,2024-11-20,Consumer
CUST0493,Navya Rao,navya.rao181@foodie.io,Chennai,2025-04-20,Home Office
CUST0494,Vihaan Sharma,vihaan.sharma217@techcorp.com,Jaipur,2025-05-25,Consumer
CUST0495,Riya Verma,riya.verma908@techcorp.com,Jaipur,2026-03-30,Consumer
CUST0496,Aarav Chawla,aarav.chawla544@hotmail.com,Chennai,2026-06-14,Home Office
CUST0497,Saanvi Deshmukh,saanvi.deshmukh613@foodie.io,Delhi,2025-05-19,Consumer
CUST0498,,aditya.singh622@techcorp.com,,2025-11-07,Consumer
CUST0499,Navya Mehta,navya.mehta542@gmail.com,Kolkata,2024-09-26,Consumer
CUST0500,Arjun Chawla,arjun.chawla677@techcorp.com,Ahmedabad,2025-11-03,Home Office
CUST0501,Saanvi Patel,saanvi.patel433@techcorp.com,Jaipur,2025-03-21,Consumer
CUST0502,Ishaan Das,ishaan.das362@foodie.io,Kolkata,2026-03-09,Home Office
CUST0503,Sai Mehta,sai.mehta229@techcorp.com,Kolkata,2025-08-16,Home Office
CUST0504,Saanvi Sharma,saanvi.sharma833@gmail.com,Bangalore,2025-04-02,Home Office
CUST0505,Aditya Sen,aditya.sen48@foodie.io,Kolkata,2025-06-13,Home Office
CUST0506,Vivaan Nair,vivaan.nair665@hotmail.com,Pune,2026-07-18,Consumer
CUST0507,Reyansh Verma,reyansh.verma812@techcorp.com,Jaipur,2025-02-15,Home Office
CUST0508,Ayaan Sharma,ayaan.sharma171@gmail.com,Ahmedabad,2025-06-14,Corporate
CUST0509,Aarav Gupta,aarav.gupta951@gmail.com,Jaipur,2025-10-10,Home Office
CUST0510,,krishna.reddy630@yahoo.com,Pune,2025-06-10,Home Office
CUST0511,Angel Gupta,angel.gupta525@outlook.com,Chennai,2026-03-31,Home Office
CUST0512,Myra Rao,myra.rao720@hotmail.com,Kolkata,2024-12-29,Corporate
CUST0513,Pari Bhat,pari.bhat928@techcorp.com,Mumbai,2025-03-22,Consumer
CUST0514,Ayaan Reddy,ayaan.reddy829@outlook.com,Kolkata,2025-08-01,Home Office
CUST0515,Ishaan Gupta,ishaan.gupta418@foodie.io,Chennai,2026-05-12,Home Office
CUST0516,Myra Rao,myra.rao197@foodie.io,Hyderabad,2025-03-05,Home Office
CUST0517,Reyansh Reddy,reyansh.reddy217@yahoo.com,Chennai,2026-02-19,Consumer
CUST0518,Anika Sen,anika.sen16@techcorp.com,Mumbai,2025-03-22,Corporate
CUST0519,Myra Rao,myra.rao512@yahoo.com,Jaipur,2025-10-15,Corporate
CUST0520,Aadhya Kapoor,aadhya.kapoor972@techcorp.com,Mumbai,2025-03-01,Corporate
CUST0521,Vihaan Saxena,vihaan.saxena481@outlook.com,Mumbai,2026-07-16,Home Office
CUST0522,Riya Rao,riya.rao201@techcorp.com,Ahmedabad,2025-11-28,Corporate
CUST0523,Anika Chawla,anika.chawla225@hotmail.com,Chennai,2025-07-20,Corporate
CUST0524,Myra Reddy,invalid_email_format_no_at,Ahmedabad,2025-11-29,Home Office
CUST0525,Arjun Kapoor,arjun.kapoor835@gmail.com,Bangalore,2025-05-23,Corporate
CUST0526,Angel Kulkarni,angel.kulkarni814@hotmail.com,Ahmedabad,2025-11-14,Home Office
CUST0527,Sai Verma,invalid_email_format_no_at,Pune,2024-10-22,Consumer
CUST0528,Angel Choudhury,angel.choudhury964@outlook.com,Chennai,2026-07-08,Corporate
CUST0529,Reyansh Das,invalid_email_format_no_at,Jaipur,2026-01-31,Corporate
CUST0530,Pari Gupta,pari.gupta400@techcorp.com,Ahmedabad,2025-04-10,Home Office
CUST0531,Ananya Chawla,ananya.chawla656@techcorp.com,Kolkata,2026-05-16,Consumer
CUST0532,Ishaan Rao,ishaan.rao629@foodie.io,Kolkata,2025-10-24,Corporate
CUST0533,Navya Bhat,navya.bhat433@yahoo.com,Bangalore,2026-07-05,Consumer
CUST0534,Aditya Patel,aditya.patel180@hotmail.com,Delhi,2026-04-22,Consumer
CUST0535,Saanvi Saxena,saanvi.saxena793@gmail.com,Delhi,2025-11-02,Home Office
CUST0536,Ishaan Reddy,ishaan.reddy263@foodie.io,Ahmedabad,2025-05-01,Home Office
CUST0537,Vivaan Deshmukh,vivaan.deshmukh891@outlook.com,Pune,2025-04-06,Home Office
CUST0538,Angel Nair,angel.nair615@techcorp.com,Pune,2024-10-20,Home Office
CUST0539,Angel Singh,angel.singh940@outlook.com,Pune,2025-01-22,Consumer
CUST0540,Krishna Joshi,krishna.joshi320@gmail.com,,2025-02-08,Consumer
CUST0541,Anika Kapoor,,Kolkata,2025-10-02,Home Office
CUST0542,Aadhya Choudhury,aadhya.choudhury457@hotmail.com,Hyderabad,2026-02-11,Home Office
CUST0543,Krishna Gupta,krishna.gupta442@foodie.io,Hyderabad,2025-02-14,Home Office
CUST0544,Angel Rao,angel.rao432@yahoo.com,Delhi,2026-01-23,Consumer
CUST0545,,krishna.sen513@yahoo.com,Chennai,2026-07-09,Consumer
CUST0546,Vihaan Singh,,Pune,2026-07-20,Consumer
CUST0547,Aadhya Singh,aadhya.singh814@hotmail.com,Chennai,2025-04-10,Home Office
CUST0548,Arjun Verma,arjun.verma282@hotmail.com,Delhi,2025-01-18,Corporate
CUST0549,Saanvi Sharma,saanvi.sharma134@foodie.io,Hyderabad,2025-06-29,Corporate
CUST0550,Vihaan Saxena,vihaan.saxena691@yahoo.com,Pune,2025-06-25,Home Office
CUST0551,Vivaan Choudhury,vivaan.choudhury543@gmail.com,Ahmedabad,2025-03-23,Home Office
CUST0552,Reyansh Mehta,reyansh.mehta251@foodie.io,Kolkata,2025-08-30,Consumer
CUST0553,Ayaan Sharma,ayaan.sharma53@techcorp.com,Pune,2024-11-25,Consumer
CUST0554,Aditya Sen,aditya.sen356@foodie.io,Mumbai,2026-05-28,Corporate
CUST0555,Arjun Kapoor,arjun.kapoor248@outlook.com,Jaipur,2024-10-06,Corporate
CUST0556,Saanvi Deshmukh,saanvi.deshmukh751@yahoo.com,Ahmedabad,2026-06-18,Corporate
CUST0557,Anika Patel,anika.patel590@yahoo.com,Jaipur,2025-08-06,Corporate
CUST0558,Angel Nair,angel.nair80@techcorp.com,Bangalore,2025-04-24,Corporate
CUST0559,Navya Iyer,navya.iyer761@yahoo.com,Mumbai,2024-11-01,Corporate
CUST0560,Angel Iyer,angel.iyer204@techcorp.com,Pune,2025-01-10,Consumer
CUST0561,Vihaan Mehta,,Delhi,2026-06-14,Consumer
CUST0562,Reyansh Mehta,reyansh.mehta42@techcorp.com,Kolkata,2024-09-23,Corporate
CUST0563,Diya Reddy,diya.reddy630@foodie.io,Delhi,2026-07-15,Consumer
CUST0564,Pari Verma,pari.verma379@techcorp.com,Kolkata,2025-07-16,Home Office
CUST0565,Aditya Singh,aditya.singh89@yahoo.com,Jaipur,2026-04-20,Consumer
CUST0566,Navya Reddy,navya.reddy593@foodie.io,Bangalore,2025-01-03,Home Office
CUST0567,Myra Deshmukh,myra.deshmukh700@hotmail.com,Kolkata,2026-04-13,Consumer
CUST0568,Sai Choudhury,sai.choudhury624@hotmail.com,Chennai,2025-09-09,Home Office
CUST0569,Aadhya Kulkarni,invalid_email_format_no_at,Jaipur,2025-12-21,Corporate
CUST0570,Pari Bhat,pari.bhat992@hotmail.com,Mumbai,2026-06-23,Corporate
CUST0571,Ishaan Sharma,ishaan.sharma317@yahoo.com,Hyderabad,2025-09-09,Consumer
CUST0572,Angel Saxena,angel.saxena579@techcorp.com,Bangalore,2026-04-23,Consumer
CUST0573,Myra Reddy,myra.reddy248@outlook.com,Ahmedabad,2026-04-25,Home Office
CUST0574,Ananya Kapoor,ananya.kapoor187@hotmail.com,Delhi,2024-11-26,Home Office
CUST0575,Aditya Verma,aditya.verma953@outlook.com,Chennai,2025-05-10,Corporate
CUST0576,Riya Sharma,riya.sharma659@foodie.io,Kolkata,2026-06-03,Corporate
CUST0577,Ananya Saxena,ananya.saxena724@yahoo.com,Bangalore,2026-06-07,Home Office
CUST0578,Riya Das,riya.das526@gmail.com,Hyderabad,2025-05-12,Corporate
CUST0579,Anika Das,anika.das773@gmail.com,Jaipur,2025-06-15,Corporate
CUST0580,Arjun Joshi,arjun.joshi502@techcorp.com,Hyderabad,2025-03-16,Corporate
CUST0581,Navya Reddy,navya.reddy258@gmail.com,Ahmedabad,2025-05-14,Corporate
CUST0582,Aadhya Chawla,,Hyderabad,2025-09-03,Corporate
CUST0583,Diya Sen,diya.sen851@hotmail.com,Bangalore,2025-05-03,Consumer
CUST0584,Arjun Gupta,arjun.gupta125@foodie.io,Mumbai,2025-11-22,Home Office
CUST0585,,aarav.kulkarni720@gmail.com,Ahmedabad,2025-04-24,Corporate
CUST0586,Reyansh Choudhury,invalid_email_format_no_at,Jaipur,2025-03-21,Home Office
CUST0587,Aarav Iyer,aarav.iyer606@foodie.io,Jaipur,2026-06-14,Corporate
CUST0588,Riya Rao,riya.rao64@hotmail.com,Mumbai,2026-05-21,Corporate
CUST0589,Diya Mehta,diya.mehta29@outlook.com,Kolkata,2025-12-04,Corporate
CUST0590,Anika Sen,anika.sen554@gmail.com,Bangalore,2026-01-06,Home Office
CUST0591,Vivaan Reddy,vivaan.reddy954@techcorp.com,Ahmedabad,2025-08-21,Corporate
CUST0592,Diya Deshmukh,diya.deshmukh650@outlook.com,Hyderabad,2025-03-02,Corporate
